lote_lote,lote_proprietario,lote_al,lote_ano,lote_alienacaoAutorizada,lote_quantidadeFoto,lote_localArmazenamento,lote_isaSipa,lote_dataSipa,lote_tipoVenda,lote_isaEnvioArm,lote_dataEnvoArm,lote_gerencia_id,lote_leilao_id,lote_responsavel_id,lote_vmaLote
190003-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190003.3-A,,AL-17,2019,Não Autorizado,0,Macaé - RJ,,,,,,18,,,
190003.2-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190003-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190003-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190004-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190004-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190004-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190005-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190005-A,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190005-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190005.2-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190006-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190006-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190006.2-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190006-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190006.2-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190007-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190007-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190007-A,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190008-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190008.2-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190008-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190008.2-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190008-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190010-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190011-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190012-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190012.2-A,,AL-31,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190012-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190012-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190013-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190013.2-A,,AL-17,2019,Não Autorizado,0,Macaé - RJ,,,,,,21,,,
190014-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190014-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190014-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190015-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190015-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190016.4-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190016.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190016-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190016.3-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190017-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190017.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190019-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190019.3-A,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190019.2-A,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190019-C,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190020-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190021-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190022-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190022-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190022.2-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190022-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190024.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190024-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190025-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190025.2-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190025-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190025-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190233-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190027-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190027-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190027-A,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190030-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190030.2-A,,AL-31,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190030-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190030-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190032-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190032-C,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190033-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190033-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190033.2-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190033-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190034-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190034-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,21,,,
190034-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190035-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190037-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190038-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190038-B,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190038-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190040-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190040-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190041-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190041-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190041-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190042-C,,AL-13,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190042-B,,AL-13,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190042-A,,AL-13,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190043-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190043-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190043.2-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190045-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190046-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190046-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190047-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190047-C,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190049-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190051-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190053.2-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190053-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190055-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190055-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190057-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190057-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190057-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190059-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190059-B,,AL-26,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190059-C,,AL-26,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190060.3-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190060-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190060.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190063-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190064-A,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190065-A,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190066-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190069-A,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190069-C,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190077-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190077.2-A,,AL-31,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190080-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190080-B,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190080-C,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190082-A,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190082-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190082.3-B,,AL-11,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190082.2-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190082-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190086-B,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190086-C,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190087-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190087-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190087-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190089-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190089.2-A,,AL-31,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190091-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190091-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190091-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190093-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190093-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190093-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190096-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190097-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190097.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190098-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190098.3-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190098.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190101-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190102-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190102-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190102-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190104-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190107-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190107.3-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190107.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190108-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190109-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190111-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190114-A,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190114-B,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,21,,,
190114-C,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190116-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190116-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190116-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190121-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190122-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190122.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190122.3-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190128-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190128-C,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190130-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190130.2-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190130-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190130-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190131.2-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190131-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190131-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190131-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190135-A,,AL-12,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190137-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190137-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190137-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190138-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190138-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190142-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190148-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190149-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190149.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190149.3-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190149.4-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190154-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190154-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190154-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190155-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190155-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190155-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,21,,,
190156-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190156-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190157-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190157-B,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190157-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190160-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190160-B,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190160-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190164-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190164-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190164-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190165-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190165-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190168-A,,AL-31,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190170-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190170-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190170-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190172-A,,AL-31,2019,Não Autorizado,0,Macaé - RJ,,,,,,20,,,
190174-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190178-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190178.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190192-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190195-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190198-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190198-B,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190198-C,,AL-04,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190200-A,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190200-B,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190201-A,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190204-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190216-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190228-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190228-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190228-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190229-B,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190229-C,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190231-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190231-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190231-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190239-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190240-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190240-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190240-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190244-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190246.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190246-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190248-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190248-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190249-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190251-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190251.2-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190251-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190252-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190252-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,18,,,
190252.2-B,,AL-17,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190252-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190265-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190266-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190266-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190268-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190268-B,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190268-C,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190269-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190269-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,21,,,
190269-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,21,,,
190272.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190272-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190275-B,,AL-16,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190275-C,,AL-16,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190277-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190277-B,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190277-C,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190280-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190280-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190281-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,19,,,
190285-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190285-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190285-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190289-A,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190289-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190289-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190291-C,,AL-09,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190291-A,,AL-09,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190292-A,,AL-26,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190292-B,,AL-26,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190293-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190293-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190296-A,,AL-12,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190302-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190302-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190306-B,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190306-C,,AL-18,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190313-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190313.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190317-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190317-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190317-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190321-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190325-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190326.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190326-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190326.3-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190329-B,,AL-01,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190333-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190333-B,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190333-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190334-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190334-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190341-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190341-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190347-B,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190347-C,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190349-B,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190349-C,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190353-C,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,20,,,
190357.2-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190357-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190357.3-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190361-B,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190361-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190362-B,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190362-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190364-B,,AL-23,2019,Não Autorizado,0,Macaé - RJ,,,,,,22,,,
190364-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190367-B,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190367-C,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,12,,,
190370-A,,AL-31,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190370-B,,AL-23,2019,Não Autorizado,0,Macaé - RJ,,,,,,17,,,
190371-A,,AL-23,2019,Não Autorizado,0,Macaé - RJ,,,,,,20,,,
190374-B,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190374-C,,AL-23,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190377-A,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,22,,,
190377-B,,AL-11,2019,Não Autorizado,0,Macaé - RJ,,,,,,12,,,
190377-C,,AL-11,2019,Autorizada,0,Macaé - RJ,,,,,,9,,,
190379-B,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190379-C,,AL-03,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
190385-A,,AL-17,2019,Autorizada,0,Macaé - RJ,,,,,,17,,,
