lote_lote,lote_proprietario,lote_al,lote_ano,lote_alienacaoAutorizada,lote_quantidadeFoto,lote_localArmazenamento,lote_isaSipa,lote_dataSipa,lote_tipoVenda,lote_isaEnvioArm,lote_dataEnvoArm,lote_gerencia_id,lote_leilao_id,lote_responsavel_id,lote_vmaLote
204295,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204296,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204297,,AL-02,2020,Autorizada,3,Rio de Janeiro - RJ,,,,,,30,,,
204298,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204299,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,30,,,
204300,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204301,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204302,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204303,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,30,,,
204304,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204305,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204306,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204307,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204308,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204309,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,30,,,
204310,,AL-01,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,32,,,
204311,,AL-02,2020,Não Autorizado,0,Rio de Janeiro - RJ,,,,,,32,,,
204312,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204313,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204314,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204315,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204316,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204317,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204318,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204319,,AL-01,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,32,,,
204320,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204321,,AL-01,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,32,,,
204322,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204323,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204324,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204325,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204326,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204327,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204328,,AL-01,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,32,,,
204329,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204330,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204331,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204332,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204333,,AL-02,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,32,,,
204334,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204335,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204336,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204337,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204338,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204339,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204340,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204341,,AL-01,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,32,,,
204342,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204343,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204344,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204345,,AL-01,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,32,,,
204346,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204347,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204348,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
204349,,AL-01,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,32,,,
204350,,AL-01,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,32,,,
204351,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,32,,,
205010,,AL-02,2020,Autorizada,4,Rio de Janeiro - RJ,,,,,,17,,,
205011,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
205012,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
206111,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
208749,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208750,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208751,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208752,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208753,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208754,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208755,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208756,,AL-01,2020,Autorizada,1,Rio de Janeiro - RJ,,,,,,27,,,
208757,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208758,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208759,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
208765,,AL-02,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,17,,,
208766,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
206112,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
206113,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
206114,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
206115,,AL-02,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,11,,,
206116,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
206117,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
206118,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
206119,,AL-02,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,11,,,
206120,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
206121,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
208767,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
208768,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
208769,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
208770,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
208771,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
208772,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
208773,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
208774,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,10,,,
208775,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
300001,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,34,,,
209480,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
209779,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
209780,,AL-02,2020,Autorizada,2,Rio de Janeiro - RJ,,,,,,17,,,
209781,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
209782,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
209474,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,11,,,
SEGUP,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,17,,,
211713,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211714,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211715,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211716,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211717,,AL-02,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211718,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211719,,AL-02,2020,Não Autorizado,0,Rio de Janeiro - RJ,,,,,,27,,,
211720,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211721,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211722,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211723,,AL-02,2020,Não Autorizado,0,Rio de Janeiro - RJ,,,,,,27,,,
211724,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211725,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
211726,,AL-01,2020,Autorizada,0,Rio de Janeiro - RJ,,,,,,27,,,
C200411,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0041036,2021-07-07,,,,35,,,51759.44
C200412,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0041036,2021-07-07,,,,35,,,290865.38
C200413,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0041036,2021-07-07,,,,35,,,13007.06
C200414,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0041036,2021-07-07,,,,35,,,147888.7
C200415,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0041036,2021-07-07,Vendido,,,35,9,4,10228.52
C200381,Parceria,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PGEA/PGEST/CDE 0058/2020,2020-12-17,Vendido,,,36,15,,114351.5974
C200387,Parceria,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PGEA/PGEST/CDE 0058/2020,2020-12-17,Vendido,,,36,15,,50441.45987
214010001,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010002,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010003,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010004,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010005,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010006,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010007,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010008,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010009,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010010,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010011,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010012,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010013,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010014,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010015,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010016,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010017,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010018,Consorcio,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010019,Consorcio,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010020,Consorcio,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010021,Consorcio,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010022,Consorcio,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214010023,Consorcio,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214010024,Consorcio,AL-02,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214020001,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214020002,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214020003,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214020004,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214020005,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
214020006,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214020007,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214020008,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,,,,38,,,
214020009,Consorcio,AL-01,2021,Autorizada,0,Rio de Janeiro - RJ,PBR-2021-0047072,2021-08-24,Sucateamento,,,38,,,
