lote_lote,lote_proprietario,lote_al,lote_ano,lote_alienacaoAutorizada,lote_quantidadeFoto,lote_localArmazenamento,lote_isaSipa,lote_dataSipa,lote_tipoVenda,lote_isaEnvioArm,lote_dataEnvoArm,lote_gerencia_id,lote_leilao_id,lote_responsavel_id,lote_vmaLote
212390206,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,45.11551042
212390207,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,9023.06178
212390209,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,35.06352
212390210,Petrobras,AL-03,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Vendido,,,3,11,9,12139.37088
212390211,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,0.473932637
212390212,Petrobras,4,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,358.49097875
212390213,Petrobras,4,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,2219.2554915
212390214,Petrobras,4,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,,,,3,,,133256.92989
212390217,Petrobras,AL-04,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Vendido,,,3,11,5,5835.837362
212390218,Petrobras,51,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,5176.468507
212390219,Petrobras,51,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,2919.04380245
212390220,Petrobras,AL-51,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Vendido,,,3,11,6,15017.0314661
212390221,Petrobras,6,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,1239.705177
212390222,Petrobras,AL-06,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Vendido,,,3,11,6,85760.889235
212390223,Petrobras,64,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,5497.020869
212390224,Petrobras,64,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,979.565923
212390225,Petrobras,64,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,1.682557122
212390229,Petrobras,91,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,58.82329772
212390230,Petrobras,91,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,396.4462232
212390231,Petrobras,9,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,5822.0792859
212390232,Petrobras,98,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,30.30122139
212390233,Petrobras,98,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,90.72139316
212390234,Petrobras,98,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,270.6702434
212390235,Petrobras,98,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,11,,5946.36
212390236,Petrobras,98,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,1628.949626
212390237,Petrobras,98,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041263,2021-07-09,Sucateamento,,,3,,,1937.406801
211190001,Petrobras,11,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,83.75153923
211190002,Petrobras,11,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,1730.296805
211190003,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,136.8337173
211190004,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,6,41871.10869
211190005,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,5004.245157488
211190006,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,55.81116183
211190007,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,2194.803493
211190008,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,312.9196073
211190009,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,550.522957027
211190010,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,194.65809
211190011,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,381.62270442
211190012,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,1822.327163
211190013,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,6651.337314
211190014,Petrobras,AL-13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,50184.97826
211190015,Petrobras,AL-13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,34683.96502
211190016,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,13028.4156009
211190017,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,118091.974044
211190018,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,4159.26448
211190019,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,23097.62639528
211190020,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,26584.0873936
211190021,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,19646.2256874
211190022,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,4324.2178104
211190023,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,792.8258271
211190024,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,32643.315873593
211190025,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,213802.28487337
211190026,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,17946.940639
211190027,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,6392.7319066
211190028,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,41.71835382
211190029,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,66.62891846
211190030,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,4105.952984
211190031,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,12606.721118
211190032,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,227.91654634
211190033,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,1785.44255886
211190034,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,111.1007399
211190035,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,149133.9218215
211190036,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,195910.3816783
211190037,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,2596.40379822
211190038,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,703.2779919
211190039,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,LEILÃO,,,17,,,213501.44995
211190040,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,10.82664744
211190041,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,2081.21393
211190042,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,16463.13787
211190043,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,143841.207612
211190044,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,76870.849739
211190045,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,115475.335754
211190046,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,52839.8782706
211190047,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,149.0539351
211190048,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,36.89600763
211190049,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,391677.73676449
211190050,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,52671.540374
211190051,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,25209.1706066
211190052,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,2116.73491419
211190053,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,17327.401729217
211190054,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,12002.201779897
211190055,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,553463.5232722
211190056,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,77.37904743
211190057,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,1052461.6796894
211190058,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,2063.663177
211190059,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,14046.345789
211190060,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,7515.7478402
211190061,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,5375.8697994
211190062,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,167.6458844
211190063,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,11448.701657
211190064,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,4248.65099183
211190065,Petrobras,24,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,37.37120266
211190066,Petrobras,24,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,290.8329786
211190067,Petrobras,24,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,42099.69618412
211190068,Petrobras,24,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,450.8010603
211190069,Petrobras,24,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,595.5001036
211190070,Petrobras,24,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,11165.1176006
211190071,Petrobras,24,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,8497.3170045
211190072,Petrobras,25,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,3521.4093207
211190073,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,6.266412265
211190074,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,2379.263993
211190075,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,2727.633792
211190076,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,6771.6659398
211190077,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,769.7471965
211190078,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,992.4245449
211190079,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,35946.046367
211190080,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,13888.183046
211190081,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,840.8552748
211190082,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,170.5482972
211190083,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,8569.75294
211190084,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,31.71729159
211190085,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,293.0443038
211190086,Petrobras,AL-31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,63992.6457474
211190087,Petrobras,AL-31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,10958.525035458
211190088,Petrobras,AL-31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,22317.983301
211190089,Petrobras,AL-31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Vendido,,,17,12,,157662.2783928
211190090,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,712.1633888
211190091,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,6708.6308638
211190092,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,108.0078117
211190093,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,373.3550821
211190094,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,2217.4602391
211190095,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,705.4264688
211190096,Petrobras,31,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,3703.70436
211190097,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,3.378490976
211190098,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,10126.342199545
211190099,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,13580.09831065
211190100,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,41810.2177183
211190101,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,3104.70780681
211190102,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,3350.92032
211190103,Petrobras,4,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,5230.941825
211190104,Petrobras,6,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,9052.777347
211190105,Petrobras,6,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041421,2021-07-15,Sucateamento,,,17,,,1183.934131
211590001,Petrobras,11,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,3175.460468
211590002,Petrobras,11,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,755.33341
211590003,Petrobras,1,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,94.10069873
211590004,Petrobras,12,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,1262.853952
211590005,Petrobras,13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,171.0935087
211590006,Petrobras,13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,850.1133016
211590007,Petrobras,13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,379.195789
211590008,Petrobras,13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,844.02867362
211590009,Petrobras,13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,2735.506672
211590010,Petrobras,AL-13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431,2021-07-14,Vendido,,,9,13,,23800.0
211590011,Petrobras,13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,1074.422598
211590012,Petrobras,13,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,210.262941
211590013,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,25.27818303
211590014,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,1412.351335609
211590015,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,4464.479664
211590016,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,13,,7325.3281813
211590017,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,3892.632345
211590018,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,1129.3194756
211590019,Petrobras,17,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,18.89417656
211590020,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Vendido,,,9,13,,4684.23102452
211590021,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,6549.17411
211590022,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,1101.290497
211590023,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,2580.60657385
211590024,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,5026.863749
211590025,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,4922.20247964
211590026,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,1776.46107
211590027,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,351.05299785
211590028,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,13,,18006.6099643
211590029,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,576.87022595
211590030,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,67.20000765
211590031,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,17583.9618167
211590032,Petrobras,18,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,174.4945472
211590033,Petrobras,19,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,324.1645394
211590034,Petrobras,19,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,934.6341929
211590035,Petrobras,25,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,3984.896873
211590036,Petrobras,25,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,13,,15912.0
211590037,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,644.43674441
211590038,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,39.21751265
211590039,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,109.1980013
211590040,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,36.88687402
211590041,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,386.8111828
211590042,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,95.39122454
211590043,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,247.11675616
211590044,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,6.887101253
211590045,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,35.97890515
211590046,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,632.196
211590047,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,18.99535791
211590048,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,2.257518174
211590049,Petrobras,26,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,3516.433460704
211590050,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,338.5177464
211590051,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,193.6677077
211590052,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,36.61522453
211590053,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,2394.4493189
211590054,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,148.402403254
211590055,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,LEILÃO,,,9,,,249031.827843964
211590056,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,6796.471771464
211590057,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,623.617989314
211590058,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,43.32228193
211590059,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,2820.701785786
211590060,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,19693.233324308
211590061,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,223.8124549
211590062,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,106.3934182
211590063,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,159.79932
211590064,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,205.1206288
211590065,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,2330.482905761
211590066,Petrobras,3,2021,Autorizada,0,MACAE - RJ,PBR-2021-0041431 ,2021-07-14,Sucateamento,,,9,,,22.52231108
